Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num points	Area µm^2	Perimeter µm
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d3c32d6f-673e-4a09-9f94-c968bdbe3d2a	fibroblasts	fibroblasts	stroma 2	Points	31792.4	4812.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a1da5eb0-d89a-4b02-b562-0ab41863c3bc	fibroblasts	fibroblasts	stroma 2	Points	32115.4	4812.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3af1e3c3-a7f2-46c2-b2ee-030d73022184	fibroblasts	fibroblasts	stroma 2	Points	32121.5	4827.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	28e0db43-5a37-4248-abac-4a3e0a156671	fibroblasts	fibroblasts	stroma 2	Points	32130.6	4832.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8db0c675-b4b8-4ad4-86e2-5188f44e99ea	fibroblasts	fibroblasts	stroma 2	Points	32121.8	4848.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	860d97c4-b612-49c0-bd4d-88ed4021b6dc	fibroblasts	fibroblasts	stroma 2	Points	32111.7	4853.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	751838bc-e0ff-4534-93bd-a24c3d92aeee	fibroblasts	fibroblasts	stroma 2	Points	32119.2	4866.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f264f6e3-2a37-4eee-9ddc-1be452663338	fibroblasts	fibroblasts	stroma 2	Points	32128.3	4873.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b548ddb9-eb50-41e7-ad02-58037b4bc411	fibroblasts	fibroblasts	stroma 2	Points	32143.6	4879	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6fa138e3-a1b2-4223-9cd7-433c6c7dad1f	fibroblasts	fibroblasts	stroma 2	Points	32152.2	4878.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f3d15e5c-c884-47ad-8a06-e119fc53eecb	fibroblasts	fibroblasts	stroma 2	Points	32163.6	4882.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	539d626c-a762-4877-ae39-c1b0f51343e9	fibroblasts	fibroblasts	stroma 2	Points	32179.5	4881.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a1bc3c74-cd5d-4a8d-aa5b-fdd8331e02f3	fibroblasts	fibroblasts	stroma 2	Points	32187.1	4890.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1b6f9315-5916-41ad-8451-6fe280a04438	fibroblasts	fibroblasts	stroma 2	Points	32161.7	4904	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8bc4967b-560b-405c-9b41-de3faeff2b4e	fibroblasts	fibroblasts	stroma 2	Points	32137.7	4905.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7c340c17-71e8-45bc-8835-5098fd916119	fibroblasts	fibroblasts	stroma 2	Points	32131.8	4913.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5175321e-8a30-4124-8238-3f7338752a7e	fibroblasts	fibroblasts	stroma 2	Points	31979.1	4830.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	755826fa-bb3b-452d-9024-cb8eebb02de2	fibroblasts	fibroblasts	stroma 2	Points	31972.9	4840.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cd64bd62-f677-4788-ba0e-14c47b53a409	fibroblasts	fibroblasts	stroma 2	Points	31970.9	4852.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4649ade9-e91c-47d9-a08d-3113e01ca1f7	fibroblasts	fibroblasts	stroma 2	Points	31973.3	4873.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f1a89705-aa54-4a36-bf5d-21e6bacb0f7b	fibroblasts	fibroblasts	stroma 2	Points	31976.4	4865.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	98febd99-ed12-4b30-bed5-e0855eba944f	fibroblasts	fibroblasts	stroma 2	Points	31964.5	4884	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8bd89898-7c12-4656-ac98-845874967870	fibroblasts	fibroblasts	stroma 2	Points	31956	4903.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	42f5d674-a74b-4875-98c9-c7b6d33d690e	fibroblasts	fibroblasts	stroma 2	Points	31962.5	4937.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	274efc11-ed23-4118-b0c7-6186236f7c84	fibroblasts	fibroblasts	stroma 2	Points	31978.5	4957.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4e0e75d1-dbb5-45e3-88fa-687516454a44	fibroblasts	fibroblasts	stroma 2	Points	31982.1	4965	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7381447e-9236-4454-bd97-a3ee3573efe9	fibroblasts	fibroblasts	stroma 2	Points	31985.6	4978.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8b3f26da-715a-4f3d-97a1-dba24736f384	fibroblasts	fibroblasts	stroma 2	Points	31964.7	4945.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7b56c84b-b7db-4c45-89fe-9538f78d888c	fibroblasts	fibroblasts	stroma 2	Points	31970.9	4952.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c50338fd-42ba-427e-84c5-466202d91d23	fibroblasts	fibroblasts	stroma 2	Points	31996.7	4985	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	840624ea-90b9-496e-ba8d-1374c80fa1d2	fibroblasts	fibroblasts	stroma 2	Points	32003.1	4987	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8e987644-54b3-4c20-bd11-87dcb0e6f227	fibroblasts	fibroblasts	stroma 2	Points	32017.1	4995	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	eaccaeb9-cf0a-4149-9c37-e77f5b36d44a	fibroblasts	fibroblasts	stroma 2	Points	32029.1	4997.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4dd5b096-352a-417c-8057-4e86419bb7ea	fibroblasts	fibroblasts	stroma 2	Points	32040.2	4998.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d5c0c912-adb9-4aa8-b576-5341c7a314e4	fibroblasts	fibroblasts	stroma 2	Points	32046.2	5006.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3dea694f-34f9-421d-80c6-dc63bb7ce30c	fibroblasts	fibroblasts	stroma 2	Points	32058.7	5010	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7f3df145-850d-4648-94fe-4d5dd0cbf44d	fibroblasts	fibroblasts	stroma 2	Points	32073	5002.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	832f8ec3-6a78-4f9a-80ae-3d073356aec4	fibroblasts	fibroblasts	stroma 2	Points	32082.7	4995	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8f84699b-4e8f-4c95-92ef-48074d3cab7b	fibroblasts	fibroblasts	stroma 2	Points	32087.4	4986.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b204adbf-c87d-48ba-99cd-82374f567afc	fibroblasts	fibroblasts	stroma 2	Points	32104.2	4980.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	88478cae-cf52-4cb3-a744-891f9b56a90a	fibroblasts	fibroblasts	stroma 2	Points	32116.9	4973.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1ed043be-d227-4604-9dce-3ed1b3210833	fibroblasts	fibroblasts	stroma 2	Points	32121.4	4970	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bc3b9b56-9194-4de7-a941-f2edee655465	fibroblasts	fibroblasts	stroma 2	Points	32136.5	4958.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	75d3bf47-7ef0-47d2-8410-fec5313cefc2	fibroblasts	fibroblasts	stroma 2	Points	32154.4	4932.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0b4d26bb-0fab-4817-9bcf-9926d2b592e5	fibroblasts	fibroblasts	stroma 2	Points	32153.4	4918.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e1149ef0-3832-46ce-86f1-3cceaaf64b5c	fibroblasts	fibroblasts	stroma 2	Points	32162.1	5054	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b618adef-0838-4ce5-9cf0-2ae3e85e0e5c	fibroblasts	fibroblasts	stroma 2	Points	32151.3	5045.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	588d6dc7-a248-447d-9d71-79566466c769	fibroblasts	fibroblasts	stroma 2	Points	32143.2	5035.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5f83affd-56fe-42f7-bf8d-92ac13adba8f	fibroblasts	fibroblasts	stroma 2	Points	32135.9	5026.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6c56a23e-4121-45c6-8d2f-18c3313f420b	fibroblasts	fibroblasts	stroma 2	Points	32131.5	5021.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	02223868-8920-423d-a40d-91b3cbc166d6	fibroblasts	fibroblasts	stroma 2	Points	32126.2	5007.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	12a7feb8-6db0-423c-88a6-30173909d2b5	fibroblasts	fibroblasts	stroma 2	Points	32125.9	4990.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	07ee0f4a-3dc7-4760-bd27-c251fdfe2070	fibroblasts	fibroblasts	stroma 2	Points	32137.7	4974.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	39eb8e1a-68dc-4e36-acda-3e49de498098	fibroblasts	fibroblasts	stroma 2	Points	32160.7	4956.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	89596446-fa2e-4e37-a41e-f9b2027cd899	fibroblasts	fibroblasts	stroma 2	Points	32163.7	4968.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c856785e-1aed-4f7a-a943-0745170739b4	fibroblasts	fibroblasts	stroma 2	Points	32168.9	4972.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	36552b32-90ed-4c40-a500-435b562f433b	fibroblasts	fibroblasts	stroma 2	Points	32179.2	4980.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	12f194e1-ce6a-4043-aee4-dfb576ee6c5a	fibroblasts	fibroblasts	stroma 2	Points	32187.2	4982.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5e2a027b-7d59-4d62-98ab-5b6178ca18b7	fibroblasts	fibroblasts	stroma 2	Points	32195.6	4985.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c61b40ce-5830-4e52-897f-2b9c642b4fc5	fibroblasts	fibroblasts	stroma 2	Points	32207.5	5003	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b0bd9c02-71b1-44e9-96af-39795211930e	fibroblasts	fibroblasts	stroma 2	Points	32215.3	5015	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d6d85664-4bb7-4d5b-b383-a2111c2e5d24	fibroblasts	fibroblasts	stroma 2	Points	32227.5	5025.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b5abc6a5-466d-4b0d-be31-a16ddbfd4007	fibroblasts	fibroblasts	stroma 2	Points	31777.5	5247.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	55d1aaef-59ee-4b0c-a4d6-5aa7ab889657	fibroblasts	fibroblasts	stroma 2	Points	31786.2	5267.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9985c67e-9277-482c-a53e-77d8bbc01ffe	fibroblasts	fibroblasts	stroma 2	Points	31798.2	5274.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f8de92f1-50af-459c-bc90-11b32dd38780	fibroblasts	fibroblasts	stroma 2	Points	31806.4	5285.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b51be3b5-ce33-4742-b3a6-2eecbdf0c84e	fibroblasts	fibroblasts	stroma 2	Points	31817.2	5307.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	74912564-2970-47e0-a2ee-af2a9fd0cd58	fibroblasts	fibroblasts	stroma 2	Points	31818.4	5321	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f0fd2175-93cf-4ad7-a1c0-b4546ae245e7	fibroblasts	fibroblasts	stroma 2	Points	31790.3	5310.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	26ebd803-92a5-4a47-a0f4-492ed4d6dfde	fibroblasts	fibroblasts	stroma 2	Points	31776.3	5279	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8965f838-c35b-4e3d-8358-2ccb868edb48	fibroblasts	fibroblasts	stroma 2	Points	31752.8	5273.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c72ea2ad-568c-4a90-8310-c5e8d5f3e6db	fibroblasts	fibroblasts	stroma 2	Points	31766.2	5274.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	22fb5a68-86de-4ae6-9643-efc8d4ad0e43	fibroblasts	fibroblasts	stroma 2	Points	31741.4	5261.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f9f13354-40b4-4c75-95b3-a3e2f6b59eda	fibroblasts	fibroblasts	stroma 2	Points	31738.8	5248.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c5dab72d-8197-4171-8b9b-4b5539e87540	fibroblasts	fibroblasts	stroma 2	Points	31756.8	5245.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	94fd053d-598c-4e30-a3bb-ac4e8852efb1	fibroblasts	fibroblasts	stroma 2	Points	31762.5	5246.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e7ce4253-4eaa-4139-8162-c035c6a030a7	fibroblasts	fibroblasts	stroma 2	Points	31764.5	5223.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1341a805-f09f-4d87-b279-336e231ab43e	fibroblasts	fibroblasts	stroma 2	Points	31760.5	5210.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fa9e28a9-e341-497a-9cbf-5a242846fc91	fibroblasts	fibroblasts	stroma 2	Points	31750	5188.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e29345ba-ad70-45c5-82f6-5e8dfd8e102b	fibroblasts	fibroblasts	stroma 2	Points	31745.7	5181.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6e825ad6-2330-489e-b046-cae6135ba2be	fibroblasts	fibroblasts	stroma 2	Points	31735.3	5172.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2e86fc0f-f0a3-4eed-b1d7-6e5a58a676f2	fibroblasts	fibroblasts	stroma 2	Points	31722.6	5168.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	99b6d470-61ab-40b3-9a5c-85a7746367eb	fibroblasts	fibroblasts	stroma 2	Points	31706.8	5167.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7f980529-f9bf-4e89-94a0-86a48e760fb3	fibroblasts	fibroblasts	stroma 2	Points	31702.9	5191.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0a9a9dc3-8082-464c-925f-975a7092ade8	fibroblasts	fibroblasts	stroma 2	Points	31708.2	5204.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	12e9d2e5-6cf1-4a7e-98dc-7473b3a2af00	small vessels	small vessels	stroma 2	Points	31792.8	4676.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ee496067-56f8-48b8-b50a-e4e66e46b9d4	small vessels	small vessels	stroma 2	Points	31810.5	4691.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c4716fee-0655-4ce0-ad32-3a4e16267199	small vessels	small vessels	stroma 2	Points	31819.4	4699	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	52b3b86a-a779-484c-b3db-087fd0530b05	small vessels	small vessels	stroma 2	Points	31829	4704.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	42265f2e-db49-435a-a9dd-2b3e98d12458	small vessels	small vessels	stroma 2	Points	31838.5	4706.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	08b1eb32-b9b4-4dc5-a3ef-d3f58cfed23a	small vessels	small vessels	stroma 2	Points	31855.9	4712.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b6c70ab5-871b-4684-839f-dc690fd95d61	small vessels	small vessels	stroma 2	Points	32064	4804.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	27652062-1afa-4e06-9652-ed81819ff35b	small vessels	small vessels	stroma 2	Points	32053.4	4805.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a91de5ae-1265-40bd-89ca-7ea8960ebaa2	small vessels	small vessels	stroma 2	Points	32227	5037.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	57ad09ac-e06a-4a16-aad1-359cc3a13821	small vessels	small vessels	stroma 2	Points	32219.1	5052.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	472110b9-7274-4651-a753-4ed6a7779aa9	small vessels	small vessels	stroma 2	Points	32203.2	5055.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9e9398f5-ccfb-4dce-87b3-c45fe8d5ae4d	small vessels	small vessels	stroma 2	Points	32225	5115.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	da1090f7-0401-404a-b17d-9f775adaf1b8	small vessels	small vessels	stroma 2	Points	32225	5129.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	adff5f03-03ca-4acf-8348-01353c930d6b	small vessels	small vessels	stroma 2	Points	32234.9	5127.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	99ecf551-08b5-4abe-927d-c814fa0b1193	small vessels	small vessels	stroma 2	Points	32263.4	5126.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	06df8255-6d41-4291-be4b-66c72bdb45c8	small vessels	small vessels	stroma 2	Points	32221.8	5180.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	86905d37-a114-49f4-a6cd-c94c6c494b16	small vessels	small vessels	stroma 2	Points	32208.1	5167.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6bafbe56-02fb-47f6-807b-ad925f7db979	small vessels	small vessels	stroma 2	Points	32194.5	5174	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c56c5008-595f-49d9-b4c3-f444a46a2413	small vessels	small vessels	stroma 2	Points	32206.4	5184.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b29fae02-8189-4ef1-a4f4-8eb6800d48fe	small vessels	small vessels	stroma 2	Points	32213.2	5188	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	999220aa-2eb6-4348-9948-b86c91a83fa0	small vessels	small vessels	stroma 2	Points	32177.1	5185.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6609a4d1-35ed-45d5-bd16-3df57a2a2e21	small vessels	small vessels	stroma 2	Points	32170.6	5175.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	09b9dde0-b078-4131-a83b-d0bbf5ccc633	small vessels	small vessels	stroma 2	Points	32165	5167.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	95091767-6a61-446a-88a2-0300076a0f54	small vessels	small vessels	stroma 2	Points	32162.7	5157.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ce2aba85-d1f4-4845-83b5-a75375c5e72b	small vessels	small vessels	stroma 2	Points	32182.9	5081.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	528748af-9f31-485a-9bdf-19f4d0e2bdcd	small vessels	small vessels	stroma 2	Points	32175.2	5083.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3ea992b5-e9ef-4d17-a253-f2e629328c81	small vessels	small vessels	stroma 2	Points	31718.8	5216.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bb9cd6a2-be7f-4930-ab0d-adbeadd9d0c4	small vessels	small vessels	stroma 2	Points	31743.7	5220.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a657c8a5-6805-436f-8d75-ccbee5066862	small vessels	small vessels	stroma 2	Points	31736.6	5211.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8a0d0978-0001-47af-8641-5992598b5ad5	small vessels	small vessels	stroma 2	Points	31597.5	4925.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	799e37e4-9f95-4246-869d-92917e8fa3d8	small vessels	small vessels	stroma 2	Points	31606.9	4924.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f9ca170d-4949-4b89-8b6f-25af3f310212	small vessels	small vessels	stroma 2	Points	31617.3	4924	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fb21c3dc-7ded-488b-b7ed-f8e1e87e37bb	small vessels	small vessels	stroma 2	Points	31623.7	4929.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2d46bb0c-5c66-4fa4-848d-378a81fdef13	small vessels	small vessels	stroma 2	Points	31632.9	4935.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0f9fc111-a33a-4120-ba68-ca10d3b9324d	small vessels	small vessels	stroma 2	Points	31640.5	4940.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1692608f-9b5d-4c72-98c7-b209ba3760d4	small vessels	small vessels	stroma 2	Points	31618.9	4998.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c7614419-ee2c-4316-9760-5823baf289ac	fibroblasts	fibroblasts	stroma 2	Points	31943.2	4984.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1e1c6781-f0a9-4f4d-ad8c-c455513ac27c	fibroblasts	fibroblasts	stroma 2	Points	31942.8	5002.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e77eda5f-83b6-4683-a2a7-7f372cb2573d	fibroblasts	fibroblasts	stroma 2	Points	31946.9	5015.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a3b5091e-1bd2-473b-8a02-20e892dd0b12	fibroblasts	fibroblasts	stroma 2	Points	31962.6	5028.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4cad8a52-cb53-4b49-8ef2-39b26fe232e6	fibroblasts	fibroblasts	stroma 2	Points	31971	5034.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3575d776-ef81-4ff1-a2ae-57def09a0716	fibroblasts	fibroblasts	stroma 2	Points	31978	5047.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a170b62a-fc42-452a-a7b5-7c0f136bffde	fibroblasts	fibroblasts	stroma 2	Points	31985.3	5070.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1e9e88f0-f8ba-4dc6-b245-56a136058232	fibroblasts	fibroblasts	stroma 2	Points	32000.9	5080.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a558668b-5d10-4b3c-b3f2-c9b887429378	fibroblasts	fibroblasts	stroma 2	Points	32012.2	5087.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bcc912eb-2f53-4a26-aeb6-5e1c4bd1ed4b	fibroblasts	fibroblasts	stroma 2	Points	32023.7	5091.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0e7d864b-42ae-4fac-a22a-010715395874	fibroblasts	fibroblasts	stroma 2	Points	32035.6	5106.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e3b9ae62-0c80-4ed9-b2dd-faaabbcf7f24	fibroblasts	fibroblasts	stroma 2	Points	32045.7	5112	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ac418043-6c15-4a22-9180-131d113b32a7	fibroblasts	fibroblasts	stroma 2	Points	32050.8	5092	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	18701d11-f785-4ae0-bf92-d2db09a9737e	fibroblasts	fibroblasts	stroma 2	Points	32056.9	5099	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4b6106ac-4da6-4d2f-8ab4-628b104af15d	fibroblasts	fibroblasts	stroma 2	Points	32059.2	5115.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6bb9663f-50d6-40c4-9e55-0170f2f8383a	fibroblasts	fibroblasts	stroma 2	Points	32039.5	5078.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d8bd196c-fc44-4ea7-90f5-7e47e63294f0	fibroblasts	fibroblasts	stroma 2	Points	32028.1	5064.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	69c3af94-50b3-4693-8cd9-95c26b179e82	fibroblasts	fibroblasts	stroma 2	Points	32047.2	5086.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	36ffdc81-955f-46e3-b6d6-32a72e75e094	fibroblasts	fibroblasts	stroma 2	Points	32017.4	5054.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	903a3216-75d2-4faa-9ae7-366f93202465	fibroblasts	fibroblasts	stroma 2	Points	32005.6	5048.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	631a5cf4-c8e1-4bd2-8a2d-454a0860bd48	fibroblasts	fibroblasts	stroma 2	Points	31995.6	5044.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9d50011d-83a0-45fa-aad2-afb403024e2b	fibroblasts	fibroblasts	stroma 2	Points	31988.9	5036.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f54b454e-1f2b-4711-ac57-76ba3be0661e	fibroblasts	fibroblasts	stroma 2	Points	31992.6	5027.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6c10c776-f826-4dad-984b-c1be004fb315	fibroblasts	fibroblasts	stroma 2	Points	31988.7	5012	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	26b645bc-8116-4c31-9f09-588bdf019eaf	fibroblasts	fibroblasts	stroma 2	Points	31982.9	4996.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0809a90e-3a7f-4d14-b1f9-2a4924282146	fibroblasts	fibroblasts	stroma 2	Points	31969.6	4982.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f89f591b-f7a6-45ee-a915-15ac7a8e9edb	fibroblasts	fibroblasts	stroma 2	Points	31871.8	5027.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8fc2d087-bf90-4bb6-b41f-c66227250fa5	fibroblasts	fibroblasts	stroma 2	Points	31875.8	5042.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	97a7bbd1-c4d4-40c8-abce-1fa046fcbc13	fibroblasts	fibroblasts	stroma 2	Points	31883.7	5046.9	1		
