Image,Class,Area µm^2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,12403.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5577
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5182.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1783.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1836.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9426.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13718.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2666.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,79366.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1638.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1687.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5275.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,4320.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3820.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1072.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,4145.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2366.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,786.02
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5175.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4529.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4529.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13879.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1997.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13629
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11658
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1997.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4928.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2384.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2459.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6276.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2515.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14900.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4470.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,16477.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1601.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6035.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6898.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4406.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,52117.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,11542.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2917.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,27519.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,8566.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2917.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2996.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2917.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,11687.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,9907.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1848
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,11817.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,9539.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,7456.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2045.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1813.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,23161.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6826.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6997.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4426.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,15498.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2493.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2493.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,22697.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6719.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10096.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11810.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,12844.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1745.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1745.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3753.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3469.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5559.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,92617.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2441.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2489.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2441.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2489.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2441.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5880.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4936.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5059.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2441.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,16694
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8431.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5842.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11789.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10722.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,19651.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,225157
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,16700.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2917.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2917.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9182.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2917.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2112
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2192.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4358.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2022.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3815.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2974.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,18303.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10769.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,56125
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,22190.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2216.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2216.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4774.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,24373.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,24459.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2216.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10010.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8101.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2285.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2216.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9287.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1354.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3590.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,17890.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1382
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3476
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4649.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3020.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3385
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8219.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5378.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,44973.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3191.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,25866.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3033.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3033.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3033.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5221.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2816.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9619.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,61007.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,57049.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2983.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,3387.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1745.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8279.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4285.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6484.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1782.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9197.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1745.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4817
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,15142.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,21509.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7318.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,629.34
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,593.33
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1255.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2946
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1718.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2542.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2972.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4044.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3139.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2807.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5540.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1013.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3123.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,275259.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,5208.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,39915.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,12643.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3874.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2281.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1269
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6910.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3826.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5978.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6348.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3298.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1269
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9708.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3426.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5432.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1397.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,21889.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4933.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1780.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3497.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3497.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1728.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,443.46
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,775.74
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14933.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2108.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1783.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3844.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1836.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1783.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1783.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8697.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,22301.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2993.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14468.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,737.21
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5025.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1343.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1639.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1642.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3749.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2340.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3325.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4576.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6114.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2140.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,11156.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2436.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1107.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1107.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2692.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1982.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,11092.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,871.05
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,12999.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1267.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1207.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,713.87
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1446.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,713.87
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2570.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,960.83
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1202.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1793.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,997.37
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,997.37
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,997.37
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1015
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2115
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,997.37
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3159.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6060.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5532.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1687.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1687.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2602.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,25802.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,20253.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1638.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3103.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,21454.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14083.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8411.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2929.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2025.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10135.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,979.55
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,979.55
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,979.55
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,30212.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6316
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2398.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11215
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,15987.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7805.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7801.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4586.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7639.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6648.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5513.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,23602.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2662.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9726.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1514.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6991.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5877.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1673.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4344.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4864.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10607.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1514.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7715
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13854.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5444.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7405.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7005.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2500.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2474.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,912.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2293.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7177
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5258.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5811.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,397.68
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,397.68
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,397.68
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3773.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4675.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,851.88
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,836.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,836.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2785.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1153.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,979.64
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,807.74
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1946.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6818.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4335.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4335.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,5665.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1572
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,3893.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1572
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,10901.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6483.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,3568.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,3568.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,9918
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4469.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,8824.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,18910.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2651.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4757.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6104.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,9967.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2546.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,9338.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2493.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2535.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2493.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,10132.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1109.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4680.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4680.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8834.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1269
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2052.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11798
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2579.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1968.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1968.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1968.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6380.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4567
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3408.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3660.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,5827.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,15546.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7427.1
