Image,Object ID,Name,Class,Parent,ROI,Nucleus: P53 mean,Nucleus: P53 sum,Cell: ASMA mean,Cell: NGFR mean,Cell: PDGFRa mean,Cell: CD74 mean,Cell: Vimentin mean,Nucleus/Cell area ratio
PKR-51_Vimcell,86828ad5-9e5b-4bb3-b086-3e5f33342d7e,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.1852,10,36.4228,0.019,15.3827,39.7569,51.186,0.107
PKR-51_Vimcell,87b84e81-22f6-4d9c-88d5-55559d07be25,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,1.6597,317,34.7144,0.3241,50.1337,36.8428,111.4043,0.1963
PKR-51_Vimcell,104dd211-a198-42d0-bacb-d9e224e50745,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,1.0238,86,36.6775,0.1675,12.39,78.4375,139.185,0.1971
PKR-51_Vimcell,09c50fb1-7bbf-4549-b237-e680d5ad8236,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.3548,55,29.0307,0.0392,10.2048,26.1775,108.8549,0.2583
PKR-51_Vimcell,5318460e-9c9f-4f3d-a4ed-5961e90c29bb,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,4.7942,1328,90.1902,0.0337,19.1767,93.8921,82.0378,0.1866
PKR-51_Vimcell,a46ebf0f-4fc3-4286-8f01-350e6f244fd0,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.5074,69,38.2356,0.0287,11.1843,294.5151,61.4849,0.2031
PKR-51_Vimcell,babd7a9a-1c4a-49b3-a27b-60c09a3153d6,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.6667,58,94.2965,0.0016,2.9038,15.9119,47.5962,0.129
PKR-51_Vimcell,35bd9dda-7f7b-49cc-b41f-4b9675be5758,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0,0,65.9692,0,12.9877,310.5914,121.6201,0.0749
PKR-51_Vimcell,8fab1739-c5f3-4bd2-a2de-373e329ac358,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,5.5536,311,65.299,0.002,25,3.6812,120.7624,0.1005
PKR-51_Vimcell,49dc0b16-aea3-4ed4-bd8e-261c864c3262,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,3.9808,621,76.526,0.0139,4.2218,71.834,81.0887,0.1905
PKR-51_Vimcell,a19231ed-94d8-4259-af99-50121a4385f0,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,6.381,402,107.887,0,17.6594,1.0708,69.9089,0.1022
PKR-51_Vimcell,ccd5e568-bd5d-4862-abb7-ebe3895cd52c,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Tumor: ASMA_pos,Outer_stroma_roish,Polygon,69.2692,7204,79.7119,0,0.4131,26.5275,20.1208,0.2113
PKR-51_Vimcell,9cf44aee-a3f9-4ef2-baa8-be6849776f09,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.9902,101,85.166,0.0486,10.2166,21.9413,114.085,0.1961
PKR-51_Vimcell,3af66aa9-a6a4-46b5-8e25-cd4e4f850fd1,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,4.878,200,114.1906,0.5513,19.39,92.6276,219.912,0.1051
PKR-51_Vimcell,adf4faca-a0a1-4c42-b354-0984638629b7,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.5189,96,51.982,0.0064,6.7766,193.4891,85.0308,0.2322
PKR-51_Vimcell,0d23c38b-a423-406a-9a34-44b22f8e163a,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.5865,78,36.958,0.152,6.4197,162.3025,166.2836,0.1936
PKR-51_Vimcell,86c5de98-558d-40d8-bf10-69ba4dfed062,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,1.961,402,42.5708,0.0671,26.9925,9.9031,98.7317,0.2981
PKR-51_Vimcell,9e4b6a66-ff07-486c-9eef-d2be55659968,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.49,49,108.7557,0.0016,12.3673,238.9919,91.2718,0.1559
PKR-51_Vimcell,b5ccd323-4de4-4235-abc2-2bcc6e440a51,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.7358,78,71.385,0.0097,6.0412,0.4092,85.8838,0.2469
PKR-51_Vimcell,e1a09dc4-27c7-4a25-9897-60388912e067,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,3.7803,654,78.0066,0.0332,15.9283,118.7955,83.753,0.2287
PKR-51_Vimcell,90e76d0f-4d9b-4187-8ca1-56ac70f5ae2e,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,4.2388,284,54.3326,0.0206,9.1766,58.3211,97.6078,0.1382
PKR-51_Vimcell,fc2686ed-9e47-4953-8926-85e9c4cfed05,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.7,63,54.5632,0.0076,13.9315,3.1568,75.175,0.1303
PKR-51_Vimcell,71d6916e-6569-464a-bc23-42971da32bfc,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,1.0087,116,110.3814,0,13.307,11.2826,20.6279,0.1301
PKR-51_Vimcell,a92bf92e-bafb-469c-acbf-d31f771c5e0e,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,1.633,178,68.3887,0.0177,21.7903,17.4887,99.7823,0.1698
PKR-51_Vimcell,47e17ec2-af25-43a9-bd5c-8926d70d009a,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.2308,18,23.6494,0,0.7104,121.2774,84.1098,0.2218
PKR-51_Vimcell,c4f0b6a1-69f0-464c-8cbe-5514b7b1b1a2,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.4963,67,72.7353,0.0084,28.0527,28.1952,133.285,0.1591
PKR-51_Vimcell,f7d89536-1146-45e4-8b28-666f3b5bf32f,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.3429,24,58.1352,0,11.6103,326.9344,36.7714,0.1322
PKR-51_Vimcell,109a37ca-01f7-4fe1-920e-30c16408bc57,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.75,33,33.1047,0.3534,8.856,282.0052,167.2382,0.107
PKR-51_Vimcell,82b57da1-dfc5-442d-af4f-76c364ba91b2,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.8951,239,75.551,0.0355,10.4467,122.0448,62.908,0.2017
PKR-51_Vimcell,56663f9a-6c7a-4f38-a0e3-d3648a59a084,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.631,53,63.4162,0.0069,29.639,3.3178,68.1831,0.1389
PKR-51_Vimcell,8f1eb32b-2279-4af9-a31e-aa6ee48c5e8f,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,1.3105,287,77.5859,0.0273,8.4731,22.0916,57.5031,0.1891
PKR-51_Vimcell,f7752cd7-d27f-44ba-9b82-0e96f2cddd36,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,2.8671,496,60.0245,0.7363,8.3833,57.7349,189.9784,0.2458
PKR-51_Vimcell,4dc35159-a81b-4ca0-b2b3-263a3bcd68de,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,2.4637,441,73.1551,0.0099,9.6725,86.1079,74.9032,0.2169
PKR-51_Vimcell,15d67846-254f-4ecf-88a9-c94f6323469c,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,1.7261,271,54.6354,0.1986,16.0181,189.278,82.9152,0.2763
PKR-51_Vimcell,158a1fd0-ee90-408a-88db-d92136f392c2,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.1296,7,39.2508,0,12.1839,315.7157,83.2843,0.1576
PKR-51_Vimcell,ff71199e-611f-43ba-b250-8edf4ba215ef,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,2.1176,144,53.0139,0,8.5528,21.5333,98.3861,0.1831
PKR-51_Vimcell,e83dd3b9-ea86-46cc-a8dd-bed76af79e16,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0,0,29.9346,0,2.4535,118.6429,35.1251,0.1774
PKR-51_Vimcell,176aaba3-29cf-41b0-a49e-62ac8959ac50,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.908,237,54.5933,0.0196,7.4748,103.3797,105.7593,0.241
PKR-51_Vimcell,4e5c5efb-65a2-451a-a6d9-f4219bbc5f1b,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.1681,20,24.8096,0.0558,1.3376,43.0812,99.9162,0.142
PKR-51_Vimcell,5eecb0bf-5a12-4e3e-b68a-c81cae03397b,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.9469,196,106.5815,0,23.6134,33.1033,53.9542,0.2157
PKR-51_Vimcell,4e9440f8-42d6-4b03-a116-596c43926108,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Tumor: ASMA_neg,Outer_stroma_roish,Polygon,3.8421,438,69.9731,1.0808,9.0094,25.2557,25.1602,0.1509
PKR-51_Vimcell,3b20bd89-2430-4667-b15a-5ff227ca4431,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.9565,66,75.0844,0,6.4906,14.9312,49.3219,0.1968
PKR-51_Vimcell,a05179f1-ef21-4bad-bb56-4c7e7fc233a4,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roish,Polygon,0.3503,55,47.3631,0.029,5.2158,135.7988,108.0353,0.3209
PKR-51_Vimcell,8f3bc854-2daf-41f2-a16e-f32267a9a3ac,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roish,Polygon,0.25,15,64.75,0,10.3472,135.816,112.441,0.1898
PKR-51_Vimcell,9f8682fe-a9cb-4eca-9d01-620a3ac76200,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,2.3624,515,93.2792,0.0071,23.1888,14.0558,76.7553,0.216
PKR-51_Vimcell,a8f02012-7e51-4dc2-8b39-2fc4e024c7be,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,6.2766,295,56.1483,0.436,23.1865,38.6562,170.9124,0.0913
PKR-51_Vimcell,498bf4e8-3c70-4f92-9742-8cd3ea4bfdd4,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,0.24,18,67.6511,0.0035,10.0415,22.3869,109.1002,0.121
PKR-51_Vimcell,da485c4e-9d7b-4c1a-b63c-6378d9b3fb73,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,2.0798,495,46.4905,1.7503,10.0997,151.0952,235.8253,0.2629
PKR-51_Vimcell,18e7d157-6db3-4aa0-bbd4-d304fab2676d,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,1.2394,233,81.0916,0.0084,11.2168,53.1514,33.2271,0.1716
PKR-51_Vimcell,1131e47d-4db7-4423-93d2-6329077cc156,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,0.4727,52,92.7986,0.0018,22.7843,7.6667,95.9287,0.191
PKR-51_Vimcell,3e53d7ad-b5b9-48e9-b5a2-a7edb1d90e92,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,0.0952,4,68.1195,0.0018,5.3952,20.3419,38.8842,0.0641
PKR-51_Vimcell,3d81a58e-b6d8-4ef0-8f9f-a59f14e41289,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,1.873,118,74.7855,0.0017,11.4026,12.8828,59.5875,0.0981
PKR-51_Vimcell,24ab6593-58c0-4438-8d8c-11349b13999f,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,1.5338,431,77.4613,0.0034,17.6681,7.2261,83.0176,0.2334
PKR-51_Vimcell,0b6d61b3-56d5-4b4f-a7b9-592e7cb602fa,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,3.5431,411,35.7462,0.0237,5.9398,1.5376,134.2731,0.2383
PKR-51_Vimcell,d3bb2afc-e7b5-4171-8527-7e2104d19df1,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.9273,102,36.4458,0,16.7711,17.9742,118.6059,0.1793
PKR-51_Vimcell,5b3ac442-455d-4168-9851-de66d2118a06,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,3.6066,220,45.5624,0.0475,20.2376,141.0832,192.9089,0.1059
PKR-51_Vimcell,ff31cc3d-c990-4384-adb7-bc30fb863e2c,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,9.4101,1675,61.2672,0.0128,4.0806,1.0324,73.6503,0.1737
PKR-51_Vimcell,c4ffd83b-43ce-415d-966f-41014522f47b,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,2.363,319,74.3056,0.1099,5.3155,26.0803,124.1394,0.1832
PKR-51_Vimcell,0d0ae1f8-9e27-46e8-8534-0e0628e9df94,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,Middle_stroma_roish,Polygon,18.5778,836,53.8465,0.0486,18.0077,4.11,149.2302,0.101
PKR-51_Vimcell,7500ed2b-e6fc-41df-8e2e-a8670fe705dd,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.3333,16,34.5158,0.0286,1.6556,27.3699,44.8301,0.0645
PKR-51_Vimcell,3d25399d-0414-4523-81bc-e8e6461b78da,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.1304,9,63.2016,0.02,7.5529,294.1018,147.7545,0.1252
PKR-51_Vimcell,4971100c-8a35-4acd-b44a-1252e0fe02c6,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.8548,53,49.2598,0.0273,7.3555,128.7773,85.7344,0.1135
PKR-51_Vimcell,3558d28d-b544-434a-b65a-502f87531ae6,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,1.2083,232,65.3772,0,1.3609,93.5917,89.7899,0.2783
PKR-51_Vimcell,cdd3dd4c-c88b-43fc-bb32-90a5f0cff1f4,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,1.4368,125,86.9969,0,1.1411,26.5266,124.0596,0.2588
PKR-51_Vimcell,a5a28704-5b19-477a-a43e-22a3b126c0ac,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.8105,77,38.3874,0.2005,4.6261,71.2928,127.7703,0.2023
PKR-51_Vimcell,c0d960d4-98df-48d0-a40d-403aa0c3b1b4,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,1.2821,250,71.2919,0.0243,4.1865,45.823,105.7257,0.2565
PKR-51_Vimcell,668475e5-cce6-495b-aa6f-305040ade160,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,3.9439,773,82.7632,0.0011,10.278,18.8741,68.8764,0.2185
PKR-51_Vimcell,bf5dc894-2aae-415f-8c74-b7487916a35f,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.0787,14,32.7075,0.0147,23.3537,14.153,100.9559,0.2116
PKR-51_Vimcell,5e86e5fe-7dfb-4453-95f4-e833ae9a3417,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,0.9921,126,124.1506,0.0048,6.3296,4.4532,114.065,0.1937
PKR-51_Vimcell,a8e5d5c3-06eb-4037-89c0-d9334bfd5f15,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,0.404,40,85.428,0.0214,3.6089,11.0292,106.7198,0.1801
PKR-51_Vimcell,c3746a2c-f527-43d2-bb90-208921f38ba3,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.3402,33,36.3769,0.0697,8.939,69.756,100.9586,0.2015
PKR-51_Vimcell,46d67536-88dd-4485-b8b6-e3ca08a5926f,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.1395,18,48.6593,0,9.5704,53.4796,57.2093,0.2273
PKR-51_Vimcell,2bfed2b4-dedf-4c3a-b4f0-eb4656c9512f,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,2.3529,280,88.6179,0.0285,11.2073,10.0976,100.7358,0.2292
PKR-51_Vimcell,8db5ce10-55eb-4e90-90c3-0aaf4027a74b,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,0,0,82.8588,0,13.5477,265.708,106.626,0.0999
PKR-51_Vimcell,e11f0e72-9b81-4a88-8a59-391a9879af78,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roish,Polygon,1.403,188,93.5675,0.0015,2.8302,9.4006,39.0073,0.1846
PKR-51_Vimcell,4e99daa2-92b2-4b90-8c66-8b6e69227b4f,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roish,Polygon,0.3604,71,44.7002,0.1351,1.4076,101.8033,68.6694,0.2244
